ExperimentName,Subject,Session,Age,Clock.Information,Clock.StartTimeOfDay,Display.RefreshRate,Group,Handedness,RandomSeed,SessionDate,SessionTime,SessionTimeUtc,Sex,Block,Animacy,ButtonDistance,Condition,CorrectPractice,CorrectResponse,CriticalStimuli,DecisionScreen.ACC,DecisionScreen.RT,DecisionScreen.RTTime,FAST,FillerNonsensical,FillerSensical,FillerSentence,ItemNo,Landmark,MainCrossair.RT,MainCrossair.RTTime,MainDecision.ACC,MainDecision.CRESP,MainDecision.RESP,MainDecision.RT,MainDecision.RTTime,MainExperimentFirst,MainExperimentFirst.Cycle,MainExperimentFirst.Sample,MainExperimentSecond,MainExperimentSecond.Cycle,MainExperimentSecond.Sample,MainSentence.RT,MainSentence.RTTime,PracticeList,PracticeList.Cycle,PracticeList.Sample,PracticeSessionTwo,PracticeSessionTwo.Cycle,PracticeSessionTwo.Sample,Procedure,Running,Sensibility,Sentence,SentenceDisplay.RT,SentenceDisplay.RTTime,SentenceToDisplay,SLOW,Type,Verb
marcus_A,7,38530,23,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.06051272527436E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 13:30,75.003,Neekole,right,1272901096,10/28/14,13:30:52,8:30:52 PM,female,47,animal,far,FILLER,,9,,,,,,,13,The bee is stinging his arm,31,other,404,360080,1,9,9,406,362480,3,1,35,,,,1976,362064,,,,,,,MainProcedure,MainExperimentFirst,sensible,,,,The bee is stinging his arm,,filler_sensible,
marcus_A,7,38530,23,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.06051272527436E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 13:30,75.003,Neekole,right,1272901096,10/28/14,13:30:52,8:30:52 PM,female,48,human,far,SLOW,,9,14,,,,The fireman is running across the rooftop,,,,14,across,310,364304,1,9,9,347,367568,1,1,36,,,,2902,367216,,,,,,,MainProcedure,MainExperimentFirst,sensible,,,,The fireman is tiptoing across the rooftop,The fireman is tiptoing across the rooftop,primary,tiptoe/run
marcus_A,7,38530,23,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.06051272527436E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 13:30,75.003,Neekole,right,1272901096,10/28/14,13:30:52,8:30:52 PM,female,49,,,,9,,,1,285,411439,,,,,,,,,,,,,,,,,,,,,,,,,9,1,1,PracticeProcedure,PracticeSessionTwo,nonsense,The table is stretching by the tape,1811,411151,,,practice,
marcus_A,7,38530,23,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.06051272527436E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 13:30,75.003,Neekole,right,1272901096,10/28/14,13:30:52,8:30:52 PM,female,50,,,,5,,,1,282,416689,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,PracticeProcedure,PracticeSessionTwo,sense,The phone is ringing during class,1459,416399,,,practice,
marcus_A,7,38530,23,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.06051272527436E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 13:30,75.003,Neekole,right,1272901096,10/28/14,13:30:52,8:30:52 PM,female,51,,,,9,,,1,310,421903,,,,,,,,,,,,,,,,,,,,,,,,,10,1,3,PracticeProcedure,PracticeSessionTwo,nonsense,The girl is glimmering off the flowers,1363,421583,,,practice,
marcus_A,7,38530,23,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.06051272527436E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 13:30,75.003,Neekole,right,1272901096,10/28/14,13:30:52,8:30:52 PM,female,52,,,,5,,,1,503,427790,,,,,,,,,,,,,,,,,,,,,,,,,5,1,4,PracticeProcedure,PracticeSessionTwo,sense,The cup is sitting on the desk,1659,427279,,,practice,
marcus_A,7,38530,23,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.06051272527436E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 13:30,75.003,Neekole,right,1272901096,10/28/14,13:30:52,8:30:52 PM,female,53,,,,5,,,1,247,433134,,,,,,,,,,,,,,,,,,,,,,,,,6,1,5,PracticeProcedure,PracticeSessionTwo,sense,The trees are blowing in the wind,1724,432878,,,practice,
marcus_A,7,38530,23,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.06051272527436E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 13:30,75.003,Neekole,right,1272901096,10/28/14,13:30:52,8:30:52 PM,female,54,,,,9,,,1,308,438928,,,,,,,,,,,,,,,,,,,,,,,,,12,1,6,PracticeProcedure,PracticeSessionTwo,nonsense,The hawk is measuring under the highway,1813,438606,,,practice,
marcus_A,7,38530,23,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.06051272527436E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 13:30,75.003,Neekole,right,1272901096,10/28/14,13:30:52,8:30:52 PM,female,55,,,,9,,,1,373,444206,,,,,,,,,,,,,,,,,,,,,,,,,7,1,7,PracticeProcedure,PracticeSessionTwo,nonsense,The sidewalk is coloring to the grass,1496,443822,,,practice,
marcus_A,7,38530,23,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.06051272527436E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 13:30,75.003,Neekole,right,1272901096,10/28/14,13:30:52,8:30:52 PM,female,56,,,,5,,,1,248,450094,,,,,,,,,,,,,,,,,,,,,,,,,4,1,8,PracticeProcedure,PracticeSessionTwo,sense,The arrow is pointing to the exit,2138,449838,,,practice,
marcus_A,7,38530,23,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.06051272527436E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 13:30,75.003,Neekole,right,1272901096,10/28/14,13:30:52,8:30:52 PM,female,57,,,,5,,,1,218,455918,,,,,,,,,,,,,,,,,,,,,,,,,2,1,9,PracticeProcedure,PracticeSessionTwo,sense,The water is boiling in the pot,1874,455694,,,practice,
marcus_A,7,38530,23,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.06051272527436E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 13:30,75.003,Neekole,right,1272901096,10/28/14,13:30:52,8:30:52 PM,female,58,,,,5,,,1,252,461165,,,,,,,,,,,,,,,,,,,,,,,,,3,1,10,PracticeProcedure,PracticeSessionTwo,sense,The cow is grazing in the field,1304,460910,,,practice,
marcus_A,7,38530,23,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.06051272527436E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 13:30,75.003,Neekole,right,1272901096,10/28/14,13:30:52,8:30:52 PM,female,59,,,,9,,,1,247,467373,,,,,,,,,,,,,,,,,,,,,,,,,8,1,11,PracticeProcedure,PracticeSessionTwo,nonsense,The floor concrete in the building,2326,467119,,,practice,
marcus_A,7,38530,23,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.06051272527436E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 13:30,75.003,Neekole,right,1272901096,10/28/14,13:30:52,8:30:52 PM,female,60,,,,9,,,1,274,472493,,,,,,,,,,,,,,,,,,,,,,,,,11,1,12,PracticeProcedure,PracticeSessionTwo,nonsense,The mountain is swimming under the bridge,1439,472205,,,practice,
marcus_A,7,38530,23,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.06051272527436E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 13:30,75.003,Neekole,right,1272901096,10/28/14,13:30:52,8:30:52 PM,female,61,human,close,FAST,,5,16,,,,The runner is bolting across the finish line,,,,16,across,823,485389,0,5,9,1871,487437,,,,2,1,1,161,485554,,,,,,,MainProcedure,MainExperimentSecond,sensible,,,,The runner is bolting across the finish line,The runner is prancing across the finish line,primary,prance/bolt
marcus_A,7,38530,23,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.06051272527436E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 13:30,75.003,Neekole,right,1272901096,10/28/14,13:30:52,8:30:52 PM,female,62,inanimate,far,FILLER,,9,,,,,,29,,The door is flying across the bandana,65,across,308,489261,1,9,9,282,491981,,,,4,1,2,2420,491693,,,,,,,MainProcedure,MainExperimentSecond,nonsense,,,,The door is flying across the bandana,,filler_nonsense,
marcus_A,7,38530,23,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.06051272527436E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 13:30,75.003,Neekole,right,1272901096,10/28/14,13:30:52,8:30:52 PM,female,63,human,far,FILLER,,9,,,,,,13,,The boxer is cupping over the hill,49,other,434,493933,1,9,9,282,495981,,,,4,1,3,1753,495692,,,,,,,MainProcedure,MainExperimentSecond,nonsense,,,,The boxer is cupping over the hill,,filler_nonsense,
marcus_A,7,38530,23,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.06051272527436E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 13:30,75.003,Neekole,right,1272901096,10/28/14,13:30:52,8:30:52 PM,female,64,inanimate,close,FILLER,,5,,,,,,,10,The ice cream is in the freezer,28,other,401,497900,1,5,5,254,499660,,,,3,1,4,1492,499404,,,,,,,MainProcedure,MainExperimentSecond,sensible,,,,The ice cream is in the freezer,,filler_sensible,
marcus_A,7,38530,23,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.06051272527436E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 13:30,75.003,Neekole,right,1272901096,10/28/14,13:30:52,8:30:52 PM,female,65,inanimate,close,FILLER,,5,,,,,,,4,The hair is plugging up the drain,22,other,529,501708,0,5,9,276,504268,,,,3,1,5,2268,503980,,,,,,,MainProcedure,MainExperimentSecond,sensible,,,,The hair is plugging up the drain,,filler_sensible,
marcus_A,7,38530,23,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.06051272527436E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 13:30,75.003,Neekole,right,1272901096,10/28/14,13:30:52,8:30:52 PM,female,66,human,far,FILLER,,9,,,,,,17,,The clerk is heating in the chips,53,other,537,506316,1,9,9,316,511628,,,,4,1,6,4982,511308,,,,,,,MainProcedure,MainExperimentSecond,nonsense,,,,The clerk is heating in the chips,,filler_nonsense,
marcus_A,7,38530,23,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.06051272527436E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 13:30,75.003,Neekole,right,1272901096,10/28/14,13:30:52,8:30:52 PM,female,67,animal,far,FILLER,,9,,,,,,23,,The frog is yelling over the laces,59,other,729,513868,1,9,9,350,515916,,,,4,1,7,1692,515564,,,,,,,MainProcedure,MainExperimentSecond,nonsense,,,,The frog is yelling over the laces,,filler_nonsense,
marcus_A,7,38530,23,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.06051272527436E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 13:30,75.003,Neekole,right,1272901096,10/28/14,13:30:52,8:30:52 PM,female,68,inanimate,far,FILLER,,9,,,,,,35,,The camera is turning of the shrub,71,other,596,518028,1,9,9,378,521677,,,,4,1,8,3260,521292,,,,,,,MainProcedure,MainExperimentSecond,nonsense,,,,The camera is turning of the shrub,,filler_nonsense,
marcus_A,7,38530,23,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.06051272527436E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 13:30,75.003,Neekole,right,1272901096,10/28/14,13:30:52,8:30:52 PM,female,69,inanimate,far,FILLER,,9,,,,,,26,,The ball is tickling across the monkey,62,across,532,523724,1,9,9,380,526252,,,,4,1,9,2143,525868,,,,,,,MainProcedure,MainExperimentSecond,nonsense,,,,The ball is tickling across the monkey,,filler_nonsense,
marcus_A,7,38530,23,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.06051272527436E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 13:30,75.003,Neekole,right,1272901096,10/28/14,13:30:52,8:30:52 PM,female,70,human,far,FILLER,,9,,,,,,3,,The mother is ringing across the cat,39,across,695,528460,1,9,9,476,531468,,,,4,1,10,2516,530988,,,,,,,MainProcedure,MainExperimentSecond,nonsense,,,,The mother is ringing across the cat,,filler_nonsense,
marcus_A,7,38530,23,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.06051272527436E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 13:30,75.003,Neekole,right,1272901096,10/28/14,13:30:52,8:30:52 PM,female,71,human,close,SLOW,,5,4,,,,The robber is dashing across the patio,,,,4,across,665,533644,1,5,5,254,536139,,,,1,1,11,2237,535883,,,,,,,MainProcedure,MainExperimentSecond,sensible,,,,The robber is crawling across the patio,The robber is crawling across the patio,primary,crawl/dash
marcus_A,7,38530,23,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.06051272527436E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 13:30,75.003,Neekole,right,1272901096,10/28/14,13:30:52,8:30:52 PM,female,72,inanimate,close,FILLER,,5,,,,,,,9,The remote is underneath the couch,27,other,432,538091,1,5,5,278,539723,,,,3,1,12,1336,539435,,,,,,,MainProcedure,MainExperimentSecond,sensible,,,,The remote is underneath the couch,,filler_sensible,
marcus_A,7,38530,23,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.06051272527436E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 13:30,75.003,Neekole,right,1272901096,10/28/14,13:30:52,8:30:52 PM,female,73,animal,far,FILLER,,9,,,,,,20,,The ant is parading on the gum,56,other,443,541675,0,9,5,283,544235,,,,4,1,13,2262,543947,,,,,,,MainProcedure,MainExperimentSecond,nonsense,,,,The ant is parading on the gum,,filler_nonsense,
marcus_A,7,38530,23,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.06051272527436E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T20:30:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 13:30,75.003,Neekole,right,1272901096,10/28/14,13:30:52,8:30:52 PM,female,74,human,far,FILLER,,9,,,,,,8,,The operator is swallowing across the air,44,across,467,546219,1,9,9,275,549867,,,,4,1,14,3347,549579,,,,,,,MainProcedure,MainExperimentSecond,nonsense,,,,The operator is swallowing across the air,,filler_nonsense,
